Month,SKU_ID,SKU_Description,Product_Group,UoM,Actual_Demand_units,Supplier_LeadTime_days,Transit_days,OnHand_Inventory_units,Planned_Receipts_units,MOQ_units,Unit_Cost_USD,Shelf_Life_days,Planned_Receipt_Date,Actual_Receipt_Date,Customer_Priority
01/12/2024 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,121,36,5,132,0,8046,"19,65",730,,,Low
01/01/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,123,36,4,211,53,8046,"19,65",730,08/01/2025 00:00,11/01/2025 00:00,Low
01/02/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,93,36,7,55,14,8046,"19,65",730,08/02/2025 00:00,13/02/2025 00:00,Low
01/03/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,104,36,8,63,54,8046,"19,65",730,08/03/2025 00:00,07/03/2025 00:00,Low
01/04/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,117,36,7,0,134,8046,"19,65",730,08/04/2025 00:00,13/04/2025 00:00,Low
01/05/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,129,36,5,188,51,8046,"19,65",730,08/05/2025 00:00,18/05/2025 00:00,Low
01/06/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,139,36,5,71,75,8046,"19,65",730,08/06/2025 00:00,05/06/2025 00:00,Low
01/07/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,139,36,10,128,107,8046,"19,65",730,08/07/2025 00:00,05/07/2025 00:00,Low
01/08/2025 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,98,36,8,33,60,8046,"19,65",730,08/08/2025 00:00,18/08/2025 00:00,Low
01/11/2024 00:00,SKU0071,Packaging Grade A,Packaging,kg,3414,21,5,3503,3647,7729,"4,69",365,08/11/2024 00:00,08/11/2024 00:00,High
01/12/2024 00:00,SKU0071,Packaging Grade A,Packaging,kg,4336,21,9,2054,1933,7729,"4,69",365,08/12/2024 00:00,13/12/2024 00:00,High
01/01/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,2716,21,6,2568,1972,7729,"4,69",365,08/01/2025 00:00,10/01/2025 00:00,High
01/02/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,2845,21,11,2484,3429,7729,"4,69",365,08/02/2025 00:00,17/02/2025 00:00,High
01/03/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,3056,21,9,5248,2406,7729,"4,69",365,08/03/2025 00:00,15/03/2025 00:00,High
01/04/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,2230,21,6,820,425,7729,"4,69",365,08/04/2025 00:00,07/04/2025 00:00,High
01/05/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,2567,21,5,1528,1312,7729,"4,69",365,08/05/2025 00:00,05/05/2025 00:00,High
01/06/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,2174,21,5,2072,1168,7729,"4,69",365,08/06/2025 00:00,08/06/2025 00:00,High
01/07/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,2723,21,4,3327,719,7729,"4,69",365,08/07/2025 00:00,16/07/2025 00:00,High
01/08/2025 00:00,SKU0071,Packaging Grade A,Packaging,kg,2223,21,10,0,1174,7729,"4,69",365,08/08/2025 00:00,17/08/2025 00:00,High
01/11/2024 00:00,SKU0072,Packaging Grade C,Packaging,litre,236,16,4,168,79,656,"12,4",730,08/11/2024 00:00,13/11/2024 00:00,Medium
01/12/2024 00:00,SKU0072,Packaging Grade C,Packaging,litre,388,16,5,305,257,656,"12,4",730,08/12/2024 00:00,07/12/2024 00:00,Medium
01/01/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,387,16,3,270,304,656,"12,4",730,08/01/2025 00:00,16/01/2025 00:00,Medium
01/02/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,401,16,14,0,157,656,"12,4",730,08/02/2025 00:00,13/02/2025 00:00,Medium
01/03/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,268,16,1,163,271,656,"12,4",730,08/03/2025 00:00,11/03/2025 00:00,Medium
01/04/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,396,16,8,212,270,656,"12,4",730,08/04/2025 00:00,16/04/2025 00:00,Medium
01/05/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,395,16,8,114,266,656,"12,4",730,08/05/2025 00:00,18/05/2025 00:00,Medium
01/06/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,303,16,1,150,124,656,"12,4",730,08/06/2025 00:00,08/06/2025 00:00,Medium
01/07/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,381,16,4,767,266,656,"12,4",730,08/07/2025 00:00,07/07/2025 00:00,Medium
01/08/2025 00:00,SKU0072,Packaging Grade C,Packaging,litre,294,16,13,142,208,656,"12,4",730,08/08/2025 00:00,14/08/2025 00:00,Medium
01/11/2024 00:00,SKU0073,Additives Grade B,Additives,kg,132,41,5,0,100,6152,"4,85",730,08/11/2024 00:00,09/11/2024 00:00,Medium
01/12/2024 00:00,SKU0073,Additives Grade B,Additives,kg,165,41,10,36,111,6152,"4,85",730,08/12/2024 00:00,09/12/2024 00:00,Medium
01/01/2025 00:00,SKU0073,Additives Grade B,Additives,kg,157,41,9,248,162,6152,"4,85",730,08/01/2025 00:00,07/01/2025 00:00,Medium
01/02/2025 00:00,SKU0073,Additives Grade B,Additives,kg,137,41,5,156,89,6152,"4,85",730,08/02/2025 00:00,16/02/2025 00:00,Medium
01/03/2025 00:00,SKU0073,Additives Grade B,Additives,kg,204,41,15,196,126,6152,"4,85",730,08/03/2025 00:00,13/03/2025 00:00,Medium
01/04/2025 00:00,SKU0073,Additives Grade B,Additives,kg,166,41,10,0,57,6152,"4,85",730,08/04/2025 00:00,08/04/2025 00:00,Medium
01/05/2025 00:00,SKU0073,Additives Grade B,Additives,kg,281,41,8,77,145,6152,"4,85",730,08/05/2025 00:00,15/05/2025 00:00,Medium
01/06/2025 00:00,SKU0073,Additives Grade B,Additives,kg,224,41,8,163,241,6152,"4,85",730,08/06/2025 00:00,09/06/2025 00:00,Medium
01/07/2025 00:00,SKU0073,Additives Grade B,Additives,kg,230,41,7,0,134,6152,"4,85",730,08/07/2025 00:00,08/07/2025 00:00,Medium
01/08/2025 00:00,SKU0073,Additives Grade B,Additives,kg,118,41,9,30,38,6152,"4,85",730,08/08/2025 00:00,09/08/2025 00:00,Medium
01/11/2024 00:00,SKU0074,Packaging Grade A,Packaging,kg,374,59,8,435,607,1866,"0,5",365,08/11/2024 00:00,11/11/2024 00:00,Medium
01/12/2024 00:00,SKU0074,Packaging Grade A,Packaging,kg,361,59,2,242,394,1866,"0,5",365,08/12/2024 00:00,13/12/2024 00:00,Medium
01/01/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,531,59,10,681,485,1866,"0,5",365,08/01/2025 00:00,11/01/2025 00:00,Medium
01/02/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,373,59,6,82,228,1866,"0,5",365,08/02/2025 00:00,17/02/2025 00:00,Medium
01/03/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,345,59,5,481,367,1866,"0,5",365,08/03/2025 00:00,09/03/2025 00:00,Medium
01/04/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,215,59,8,263,114,1866,"0,5",365,08/04/2025 00:00,14/04/2025 00:00,Medium
01/05/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,399,59,5,42,392,1866,"0,5",365,08/05/2025 00:00,14/05/2025 00:00,Medium
01/06/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,379,59,4,9,116,1866,"0,5",365,08/06/2025 00:00,11/06/2025 00:00,Medium
01/07/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,488,59,9,677,445,1866,"0,5",365,08/07/2025 00:00,18/07/2025 00:00,Medium
01/08/2025 00:00,SKU0074,Packaging Grade A,Packaging,kg,398,59,10,33,316,1866,"0,5",365,08/08/2025 00:00,14/08/2025 00:00,Medium
01/11/2024 00:00,SKU0075,Packaging Grade A,Packaging,litre,708,37,9,561,386,5492,"1,65",540,08/11/2024 00:00,09/11/2024 00:00,High
01/12/2024 00:00,SKU0075,Packaging Grade A,Packaging,litre,735,37,4,787,445,5492,"1,65",540,08/12/2024 00:00,07/12/2024 00:00,High
01/01/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,950,37,9,751,614,5492,"1,65",540,08/01/2025 00:00,11/01/2025 00:00,High
01/02/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,993,37,7,4,875,5492,"1,65",540,08/02/2025 00:00,17/02/2025 00:00,High
01/03/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,912,37,3,1308,459,5492,"1,65",540,08/03/2025 00:00,15/03/2025 00:00,High
01/04/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,670,37,1,1500,1066,5492,"1,65",540,08/04/2025 00:00,15/04/2025 00:00,High
01/05/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,634,37,11,27,860,5492,"1,65",540,08/05/2025 00:00,06/05/2025 00:00,High
01/06/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,878,37,3,97,624,5492,"1,65",540,08/06/2025 00:00,16/06/2025 00:00,High
01/07/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,884,37,9,369,682,5492,"1,65",540,08/07/2025 00:00,13/07/2025 00:00,High
01/08/2025 00:00,SKU0075,Packaging Grade A,Packaging,litre,726,37,10,0,494,5492,"1,65",540,08/08/2025 00:00,14/08/2025 00:00,High
01/11/2024 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,151,60,9,113,81,7505,"21,54",365,08/11/2024 00:00,14/11/2024 00:00,Medium
01/12/2024 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,275,60,6,449,269,7505,"21,54",365,08/12/2024 00:00,16/12/2024 00:00,Medium
01/01/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,249,60,7,153,232,7505,"21,54",365,08/01/2025 00:00,05/01/2025 00:00,Medium
01/02/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,146,60,7,125,74,7505,"21,54",365,08/02/2025 00:00,17/02/2025 00:00,Medium
01/03/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,173,60,7,146,121,7505,"21,54",365,08/03/2025 00:00,10/03/2025 00:00,Medium
01/04/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,235,60,6,302,118,7505,"21,54",365,08/04/2025 00:00,11/04/2025 00:00,Medium
01/05/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,186,60,2,0,245,7505,"21,54",365,08/05/2025 00:00,18/05/2025 00:00,Medium
01/06/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,202,60,6,249,150,7505,"21,54",365,08/06/2025 00:00,17/06/2025 00:00,Medium
01/07/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,185,60,7,78,129,7505,"21,54",365,08/07/2025 00:00,12/07/2025 00:00,Medium
01/08/2025 00:00,SKU0076,Intermediates Grade C,Intermediates,kg,252,60,9,216,148,7505,"21,54",365,08/08/2025 00:00,14/08/2025 00:00,Medium
01/11/2024 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,192,39,9,179,245,7856,"33,9",730,08/11/2024 00:00,13/11/2024 00:00,Low
01/12/2024 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,106,39,7,0,104,7856,"33,9",730,08/12/2024 00:00,06/12/2024 00:00,Low
01/01/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,130,39,9,126,131,7856,"33,9",730,08/01/2025 00:00,15/01/2025 00:00,Low
01/02/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,212,39,7,45,288,7856,"33,9",730,08/02/2025 00:00,14/02/2025 00:00,Low
01/03/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,166,39,11,74,208,7856,"33,9",730,08/03/2025 00:00,06/03/2025 00:00,Low
01/04/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,157,39,5,50,6,7856,"33,9",730,08/04/2025 00:00,09/04/2025 00:00,Low
01/05/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,151,39,8,84,75,7856,"33,9",730,08/05/2025 00:00,17/05/2025 00:00,Low
01/06/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,212,39,3,0,0,7856,"33,9",730,,,Low
01/07/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,168,39,11,202,77,7856,"33,9",730,08/07/2025 00:00,10/07/2025 00:00,Low
01/08/2025 00:00,SKU0077,Intermediates Grade C,Intermediates,kg,153,39,10,190,105,7856,"33,9",730,08/08/2025 00:00,07/08/2025 00:00,Low
01/11/2024 00:00,SKU0078,Solvents Grade C,Solvents,kg,750,57,3,522,462,834,"20,51",1095,08/11/2024 00:00,12/11/2024 00:00,High
01/12/2024 00:00,SKU0078,Solvents Grade C,Solvents,kg,744,57,6,308,933,834,"20,51",1095,08/12/2024 00:00,17/12/2024 00:00,High
01/01/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,676,57,5,931,791,834,"20,51",1095,08/01/2025 00:00,05/01/2025 00:00,High
01/02/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,821,57,9,1115,774,834,"20,51",1095,08/02/2025 00:00,10/02/2025 00:00,High
01/03/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,690,57,6,407,524,834,"20,51",1095,08/03/2025 00:00,08/03/2025 00:00,High
01/04/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,482,57,8,267,356,834,"20,51",1095,08/04/2025 00:00,05/04/2025 00:00,High
01/05/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,719,57,9,802,457,834,"20,51",1095,08/05/2025 00:00,11/05/2025 00:00,High
01/06/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,738,57,7,164,596,834,"20,51",1095,08/06/2025 00:00,13/06/2025 00:00,High
01/07/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,862,57,11,439,877,834,"20,51",1095,08/07/2025 00:00,17/07/2025 00:00,High
01/08/2025 00:00,SKU0078,Solvents Grade C,Solvents,kg,757,57,5,355,683,834,"20,51",1095,08/08/2025 00:00,08/08/2025 00:00,High
01/11/2024 00:00,SKU0079,Packaging Grade A,Packaging,kg,305,33,7,235,237,5851,"22,79",365,08/11/2024 00:00,08/11/2024 00:00,Medium
01/12/2024 00:00,SKU0079,Packaging Grade A,Packaging,kg,762,33,6,700,664,5851,"22,79",365,08/12/2024 00:00,10/12/2024 00:00,Medium
01/01/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,474,33,7,531,416,5851,"22,79",365,08/01/2025 00:00,16/01/2025 00:00,Medium
01/02/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,533,33,7,46,364,5851,"22,79",365,08/02/2025 00:00,07/02/2025 00:00,Medium
01/03/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,553,33,8,7,429,5851,"22,79",365,08/03/2025 00:00,17/03/2025 00:00,Medium
01/04/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,406,33,8,474,307,5851,"22,79",365,08/04/2025 00:00,16/04/2025 00:00,Medium
01/05/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,643,33,7,95,264,5851,"22,79",365,08/05/2025 00:00,10/05/2025 00:00,Medium
01/06/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,516,33,7,125,340,5851,"22,79",365,08/06/2025 00:00,11/06/2025 00:00,Medium
01/07/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,531,33,10,236,488,5851,"22,79",365,08/07/2025 00:00,15/07/2025 00:00,Medium
01/08/2025 00:00,SKU0079,Packaging Grade A,Packaging,kg,363,33,4,188,403,5851,"22,79",365,08/08/2025 00:00,14/08/2025 00:00,Medium
01/11/2024 00:00,SKU0080,Additives Grade B,Additives,litre,404,43,3,261,421,8766,"25,14",730,08/11/2024 00:00,14/11/2024 00:00,Medium
01/12/2024 00:00,SKU0080,Additives Grade B,Additives,litre,578,43,5,619,0,8766,"25,14",730,,,Medium
01/01/2025 00:00,SKU0080,Additives Grade B,Additives,litre,437,43,5,631,317,8766,"25,14",730,08/01/2025 00:00,11/01/2025 00:00,Medium
01/02/2025 00:00,SKU0080,Additives Grade B,Additives,litre,420,43,1,0,352,8766,"25,14",730,08/02/2025 00:00,18/02/2025 00:00,Medium
01/03/2025 00:00,SKU0080,Additives Grade B,Additives,litre,534,43,8,441,313,8766,"25,14",730,08/03/2025 00:00,07/03/2025 00:00,Medium
01/04/2025 00:00,SKU0080,Additives Grade B,Additives,litre,492,43,6,1028,645,8766,"25,14",730,08/04/2025 00:00,17/04/2025 00:00,Medium
01/05/2025 00:00,SKU0080,Additives Grade B,Additives,litre,518,43,2,194,317,8766,"25,14",730,08/05/2025 00:00,17/05/2025 00:00,Medium
01/06/2025 00:00,SKU0080,Additives Grade B,Additives,litre,324,43,7,30,306,8766,"25,14",730,08/06/2025 00:00,06/06/2025 00:00,Medium
01/07/2025 00:00,SKU0080,Additives Grade B,Additives,litre,421,43,2,412,244,8766,"25,14",730,08/07/2025 00:00,16/07/2025 00:00,Medium
01/08/2025 00:00,SKU0080,Additives Grade B,Additives,litre,533,43,5,8,320,8766,"25,14",730,08/08/2025 00:00,18/08/2025 00:00,Medium
01/11/2024 00:00,SKU0081,Solvents Grade B,Solvents,kg,109,56,11,123,72,6705,"24,95",540,08/11/2024 00:00,14/11/2024 00:00,Low
01/12/2024 00:00,SKU0081,Solvents Grade B,Solvents,kg,169,56,9,80,115,6705,"24,95",540,08/12/2024 00:00,08/12/2024 00:00,Low
01/01/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,166,56,7,281,71,6705,"24,95",540,08/01/2025 00:00,16/01/2025 00:00,Low
01/02/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,169,56,6,73,62,6705,"24,95",540,08/02/2025 00:00,12/02/2025 00:00,Low
01/03/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,179,56,7,206,115,6705,"24,95",540,08/03/2025 00:00,17/03/2025 00:00,Low
01/04/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,233,56,5,258,87,6705,"24,95",540,08/04/2025 00:00,13/04/2025 00:00,Low
01/05/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,206,56,7,147,111,6705,"24,95",540,08/05/2025 00:00,11/05/2025 00:00,Low
01/06/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,141,56,7,106,65,6705,"24,95",540,08/06/2025 00:00,05/06/2025 00:00,Low
01/07/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,148,56,7,230,231,6705,"24,95",540,08/07/2025 00:00,07/07/2025 00:00,Low
01/08/2025 00:00,SKU0081,Solvents Grade B,Solvents,kg,208,56,9,174,270,6705,"24,95",540,08/08/2025 00:00,17/08/2025 00:00,Low
01/11/2024 00:00,SKU0082,Packaging Grade C,Packaging,kg,250,19,4,163,142,6052,"3,72",730,08/11/2024 00:00,16/11/2024 00:00,Medium
01/12/2024 00:00,SKU0082,Packaging Grade C,Packaging,kg,257,19,8,232,213,6052,"3,72",730,08/12/2024 00:00,18/12/2024 00:00,Medium
01/01/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,267,19,9,90,184,6052,"3,72",730,08/01/2025 00:00,13/01/2025 00:00,Medium
01/02/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,307,19,10,307,284,6052,"3,72",730,08/02/2025 00:00,16/02/2025 00:00,Medium
01/03/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,331,19,5,339,79,6052,"3,72",730,08/03/2025 00:00,05/03/2025 00:00,Medium
01/04/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,190,19,10,296,108,6052,"3,72",730,08/04/2025 00:00,13/04/2025 00:00,Medium
01/05/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,280,19,5,446,273,6052,"3,72",730,08/05/2025 00:00,12/05/2025 00:00,Medium
01/06/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,274,19,7,52,24,6052,"3,72",730,08/06/2025 00:00,05/06/2025 00:00,Medium
01/07/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,272,19,9,349,87,6052,"3,72",730,08/07/2025 00:00,10/07/2025 00:00,Medium
01/08/2025 00:00,SKU0082,Packaging Grade C,Packaging,kg,285,19,7,7,185,6052,"3,72",730,08/08/2025 00:00,09/08/2025 00:00,Medium
01/11/2024 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,161,23,6,227,38,5969,"4,99",540,08/11/2024 00:00,10/11/2024 00:00,Low
01/12/2024 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,172,23,10,239,40,5969,"4,99",540,08/12/2024 00:00,14/12/2024 00:00,Low
01/01/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,250,23,3,318,260,5969,"4,99",540,08/01/2025 00:00,16/01/2025 00:00,Low
01/02/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,166,23,11,116,82,5969,"4,99",540,08/02/2025 00:00,17/02/2025 00:00,Low
01/03/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,149,23,10,42,154,5969,"4,99",540,08/03/2025 00:00,17/03/2025 00:00,Low
01/04/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,134,23,6,21,112,5969,"4,99",540,08/04/2025 00:00,17/04/2025 00:00,Low
01/05/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,100,23,8,0,52,5969,"4,99",540,08/05/2025 00:00,09/05/2025 00:00,Low
01/06/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,206,23,10,30,105,5969,"4,99",540,08/06/2025 00:00,10/06/2025 00:00,Low
01/07/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,147,23,10,207,71,5969,"4,99",540,08/07/2025 00:00,09/07/2025 00:00,Low
01/08/2025 00:00,SKU0083,Intermediates Grade A,Intermediates,kg,156,23,1,154,201,5969,"4,99",540,08/08/2025 00:00,15/08/2025 00:00,Low
01/11/2024 00:00,SKU0084,Solvents Grade C,Solvents,litre,206,43,6,40,168,3819,"20,82",365,08/11/2024 00:00,16/11/2024 00:00,Medium
01/12/2024 00:00,SKU0084,Solvents Grade C,Solvents,litre,271,43,4,405,236,3819,"20,82",365,08/12/2024 00:00,09/12/2024 00:00,Medium
01/01/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,256,43,7,248,131,3819,"20,82",365,08/01/2025 00:00,08/01/2025 00:00,Medium
01/02/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,280,43,11,322,189,3819,"20,82",365,08/02/2025 00:00,07/02/2025 00:00,Medium
01/03/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,292,43,6,104,186,3819,"20,82",365,08/03/2025 00:00,07/03/2025 00:00,Medium
01/04/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,197,43,10,159,55,3819,"20,82",365,08/04/2025 00:00,08/04/2025 00:00,Medium
01/05/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,289,43,8,16,230,3819,"20,82",365,08/05/2025 00:00,13/05/2025 00:00,Medium
01/06/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,375,43,8,461,561,3819,"20,82",365,08/06/2025 00:00,06/06/2025 00:00,Medium
01/07/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,303,43,7,559,185,3819,"20,82",365,08/07/2025 00:00,13/07/2025 00:00,Medium
01/08/2025 00:00,SKU0084,Solvents Grade C,Solvents,litre,318,43,5,251,31,3819,"20,82",365,08/08/2025 00:00,05/08/2025 00:00,Medium
01/11/2024 00:00,SKU0085,Packaging Grade A,Packaging,kg,127,45,9,128,103,6507,"8,57",1095,08/11/2024 00:00,18/11/2024 00:00,Low
01/12/2024 00:00,SKU0085,Packaging Grade A,Packaging,kg,95,45,13,72,55,6507,"8,57",1095,08/12/2024 00:00,05/12/2024 00:00,Low
01/01/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,88,45,5,41,50,6507,"8,57",1095,08/01/2025 00:00,09/01/2025 00:00,Low
01/02/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,91,45,8,102,53,6507,"8,57",1095,08/02/2025 00:00,10/02/2025 00:00,Low
01/03/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,85,45,8,0,65,6507,"8,57",1095,08/03/2025 00:00,10/03/2025 00:00,Low
01/04/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,112,45,6,193,119,6507,"8,57",1095,08/04/2025 00:00,07/04/2025 00:00,Low
01/05/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,72,45,7,39,62,6507,"8,57",1095,08/05/2025 00:00,11/05/2025 00:00,Low
01/06/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,107,45,5,50,79,6507,"8,57",1095,08/06/2025 00:00,13/06/2025 00:00,Low
01/07/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,101,45,5,89,39,6507,"8,57",1095,08/07/2025 00:00,15/07/2025 00:00,Low
01/08/2025 00:00,SKU0085,Packaging Grade A,Packaging,kg,116,45,4,114,86,6507,"8,57",1095,08/08/2025 00:00,16/08/2025 00:00,Low
01/11/2024 00:00,SKU0086,Solvents Grade A,Solvents,kg,224,20,10,246,175,4827,"25,96",365,08/11/2024 00:00,14/11/2024 00:00,Medium
01/12/2024 00:00,SKU0086,Solvents Grade A,Solvents,kg,279,20,11,496,219,4827,"25,96",365,08/12/2024 00:00,12/12/2024 00:00,Medium
01/01/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,252,20,6,0,165,4827,"25,96",365,08/01/2025 00:00,10/01/2025 00:00,Medium
01/02/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,312,20,4,281,181,4827,"25,96",365,08/02/2025 00:00,16/02/2025 00:00,Medium
01/03/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,266,20,5,310,181,4827,"25,96",365,08/03/2025 00:00,12/03/2025 00:00,Medium
01/04/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,232,20,7,246,227,4827,"25,96",365,08/04/2025 00:00,16/04/2025 00:00,Medium
01/05/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,288,20,8,401,125,4827,"25,96",365,08/05/2025 00:00,09/05/2025 00:00,Medium
01/06/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,301,20,5,354,148,4827,"25,96",365,08/06/2025 00:00,12/06/2025 00:00,Medium
01/07/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,315,20,9,275,207,4827,"25,96",365,08/07/2025 00:00,14/07/2025 00:00,Medium
01/08/2025 00:00,SKU0086,Solvents Grade A,Solvents,kg,249,20,6,324,294,4827,"25,96",365,08/08/2025 00:00,16/08/2025 00:00,Medium
01/11/2024 00:00,SKU0087,Solvents Grade A,Solvents,litre,253,17,7,75,78,2541,"30,89",1095,08/11/2024 00:00,08/11/2024 00:00,Medium
01/12/2024 00:00,SKU0087,Solvents Grade A,Solvents,litre,251,17,1,45,102,2541,"30,89",1095,08/12/2024 00:00,14/12/2024 00:00,Medium
01/01/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,206,17,4,96,65,2541,"30,89",1095,08/01/2025 00:00,12/01/2025 00:00,Medium
01/02/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,267,17,7,7,299,2541,"30,89",1095,08/02/2025 00:00,14/02/2025 00:00,Medium
01/03/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,155,17,8,24,100,2541,"30,89",1095,08/03/2025 00:00,16/03/2025 00:00,Medium
